1, -730.9801634, -744.577223, -83.58329047, correct
1, -236.4644107, -226.6044341, -0.53265738, correct
1, -158.3430572, -168.0372908, -4.658572715, correct
1, -565.6359393, -573.3711024, 7.592299419, correct
1, -300.1750292, -298.1813184, -4.051775948, correct
1, -696.8494749, -697.1362046, -9.267837244, correct
1, -199.2998833, -183.5862719, 1.973850438, correct
1, -81.7386231, -80.88210529, -45.49351137, correct
1, -504.9591599, -511.3803912, 80.81812901, correct
1, -633.8973162, -644.5157526, 15.44703399, correct
1, -615.6942824, -611.4377453, -29.25252084, correct
1, -328.9964994, -337.5980163, 82.54926844, correct
1, -616.4527421, -626.4784618, 5.57777475, correct
1, -151.5169195, -161.6372356, -3.197048965, correct
1, -197.7829638, -202.620452, 10.23645318, correct
1, 3.967327888, 18.41958575, -58.22108005, correct
1, -475.3792299, -471.7938326, -72.39493994, correct
1, -669.5449242, -673.6012144, -75.92474092, correct
1, -642.2403734, -635.26367, 2.778270058, correct
1, -266.8028005, -254.7759098, -16.43110623, correct
1, -211.4352392, -222.9366559, -43.13888899, correct
1, -225.0875146, -225.6390729, -65.27754409, correct
1, -582.3220537, -582.507749, -49.15929509, correct
1, -461.7269545, -453.3945332, 27.19503556, correct
1, -667.2695449, -657.0046619, 0.292718409, correct
1, -251.6336056, -257.8593974, -66.7766334, correct
1, -508.7514586, -505.3127133, 50.37031773, correct
1, -713.5355893, -714.6476024, -0.444698914, correct
1, -623.2788798, -612.4019837, -34.59804325, correct
1, -556.5344224, -553.218915, 3.956379081, correct
1, -288.798133, -270.9783594, -71.76204576, correct
1, -255.4259043, -245.8870376, -26.78132673, correct
1, -209.9183197, -213.0073745, -52.00523174, correct
1, 13.06884481, 16.50759013, -36.23192036, correct
1, -384.3640607, -394.2503168, -20.87674775, correct
1, -781.7969662, -788.1463125, 8.497494137, correct
1, -387.3978996, -397.408442, -10.22343174, correct
1, -495.0991832, -489.2930231, 68.05794535, correct
1, -691.5402567, -693.4507042, 32.70411847, correct
